filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
reggae.00089.wav_segment_3,0.3726709,0.15386505,1000.8565450859368,1398.707045303114,1942.7918419471155,0.03419471153846154,-195.61668,156.7185,-12.954964,46.419075,5.2180667,17.830345,2.4611385,6.230934,4.3431106,2.3917568,3.1484778,0.05042537,-0.23285252,-1.8619494,1.430922,1.4668729,-5.1539927,-2.8641112,-1.7656068,-2.1977596,reggae
reggae.00089.wav_segment_4,0.37794736,0.12914212,1387.231274196178,1606.915783031857,2732.5634765625,0.05728290264423077,-185.90515,134.48329,-21.70462,46.290485,0.21256961,18.739264,1.0060318,6.877356,1.1056215,0.89920527,3.9907465,2.3147254,1.3087289,-1.661856,-2.552994,-2.7838168,-3.9320679,4.496824,4.4897614,3.501234,reggae
reggae.00089.wav_segment_5,0.39974442,0.16213338,1037.0332215754574,1429.7112031630024,2045.654296875,0.036316856971153846,-194.8967,152.05922,-12.41343,51.716717,3.807495,18.03461,5.833143,8.184735,5.8331003,1.2471546,3.4290147,0.7549847,-0.005662654,-1.0802661,1.9885597,3.5982454,-3.2108276,-1.2154372,-0.57300746,-1.6212567,reggae
reggae.00089.wav_segment_6,0.3640603,0.14382459,1242.881219353678,1505.8354471281946,2408.6544095552886,0.04917743389423077,-185.50647,143.59033,-18.668255,43.960457,-0.055542696,16.991804,4.3195877,5.538055,0.30284196,2.6207063,2.7008665,1.4687119,0.29248664,-2.8170235,-1.778181,-1.9332012,-3.888366,3.2816443,1.8546693,1.1972353,reggae
reggae.00089.wav_segment_7,0.36344382,0.17187946,981.2286760225328,1388.3242554934204,1905.0259164663462,0.03356370192307692,-189.29189,158.92004,-12.130781,52.637733,3.5337896,19.422432,0.5656886,8.458785,5.740941,1.1262023,4.87423,1.4231896,2.0423744,-1.9934552,1.1313837,3.292729,-4.9102325,-2.244645,-5.3581223,-4.36979,reggae
reggae.00089.wav_segment_8,0.3305793,0.15040395,971.2193482253175,1255.1438716813466,1812.4331430288462,0.036399489182692306,-185.62584,178.91083,-17.863487,32.818085,0.45763737,17.015554,1.3194536,3.7800837,1.4507643,1.5896327,2.8179955,2.3293695,3.5607243,-2.4822214,0.082473814,0.004293471,-5.2681265,-1.3745385,-3.338192,-1.3815912,reggae
reggae.00089.wav_segment_9,0.37422252,0.15866858,945.2854966587997,1342.0363964987368,1823.9451246995193,0.03218524639423077,-197.39864,165.79622,-9.119768,44.457504,2.9293907,16.607689,2.2382846,6.3190064,4.829609,1.012384,3.4750836,0.5419441,1.0094378,-3.7148821,1.6221367,3.2233887,-5.082444,-3.1243935,-4.596319,-2.6782508,reggae
reggae.00090.wav_segment_0,0.4844449,0.13262455,2976.5470768128225,2777.7012242816418,6109.632286658654,0.1357684795673077,-151.90529,62.61258,12.580776,30.24364,12.574215,18.609964,-3.5531652,11.91139,5.2257776,9.505871,7.0412965,-0.9724384,8.591194,5.803274,-2.4019628,3.7239876,-5.054515,8.67407,-3.9080093,5.0386796,reggae
reggae.00090.wav_segment_1,0.4498218,0.13489744,2884.816954219803,2747.688603575504,5934.136681189904,0.127880859375,-144.03203,63.774082,14.726054,32.847874,11.278788,15.9367285,-3.7079818,13.434514,4.875905,6.8483357,5.773422,0.75370437,6.854874,2.4405673,-4.711964,1.8227569,-3.7474976,8.476402,0.18238667,5.6506066,reggae
reggae.00090.wav_segment_2,0.4471469,0.13929512,2900.461264633317,2747.085231614301,5993.6842698317305,0.1277569110576923,-135.25133,61.74122,6.8418193,28.300274,15.197971,17.64639,-3.9567158,11.050928,1.5266366,6.31583,7.2264132,-0.5376194,7.3334885,6.042062,0.2337927,0.43555003,-8.029115,5.346227,-5.133712,3.7738879,reggae
reggae.00090.wav_segment_3,0.48613548,0.13466157,2921.4693793861625,2698.215570197925,5912.520658052885,0.13597881610576923,-130.29153,66.55836,5.3478518,29.593008,16.548998,13.413021,-6.4007382,15.996421,5.1880918,7.033731,8.311204,0.33776435,4.4202795,-0.5295934,-4.7884536,2.825967,-3.6769202,11.986757,0.827364,4.073705,reggae
reggae.00090.wav_segment_4,0.45868784,0.14589414,2675.322797232727,2462.3596992894236,5135.172025240385,0.12933819110576922,-103.81239,78.95499,-17.11227,24.649607,23.216188,14.200567,-12.091264,13.424923,3.7282639,1.4189644,2.9910839,1.5074601,8.116393,4.503234,0.734011,1.5254674,-11.587099,3.2894146,-3.8827262,3.785204,reggae
reggae.00090.wav_segment_5,0.46782038,0.14392263,2704.8217947955272,2567.2093537896726,5395.2268629807695,0.11500150240384616,-121.628525,74.59187,-2.7552156,27.043358,21.315084,13.465485,-11.379677,21.286718,8.813597,1.9518836,4.612129,1.3358592,4.288829,1.7551317,-2.4680414,2.8409197,-5.1895127,9.246715,0.41905734,4.178202,reggae
reggae.00090.wav_segment_6,0.4834741,0.14938436,2858.2231253195687,2632.0030491204197,5649.070199819712,0.12937575120192307,-128.51508,66.94836,4.545847,30.896643,19.67071,19.528555,-6.839894,18.522364,6.8002744,2.895524,3.915393,-1.6132457,6.7977943,3.6384761,-2.260567,4.4219136,-5.0216165,4.755134,-2.5571842,2.1642487,reggae
reggae.00090.wav_segment_7,0.48344976,0.13913368,3054.134760801905,2735.7913820795125,6143.091571514423,0.14494441105769232,-131.9569,59.25972,8.908309,30.893364,12.580239,16.984104,-5.078958,18.999563,5.910683,4.634847,6.237485,-3.4336286,4.2291703,2.8520265,-6.987015,-0.6653796,-3.6868238,12.483051,1.9281315,7.0387836,reggae
reggae.00090.wav_segment_8,0.5080098,0.16437419,2644.4380273845795,2608.734041966167,5402.929124098558,0.10972806490384615,-115.66177,71.41284,0.31394,31.543127,21.321266,21.240242,-4.013253,15.14556,3.4537435,5.6155763,3.6566908,-2.2280812,8.807414,10.617446,4.646887,3.0735958,-10.298477,0.06374359,-5.796489,6.904295,reggae
reggae.00090.wav_segment_9,0.45385695,0.14905363,3056.0016672464803,2778.8736828439105,6282.560471754808,0.13721829927884616,-112.094925,56.20644,11.272654,33.447163,11.747605,13.897771,-7.843642,12.779332,0.20049156,4.695643,6.14646,-2.5391598,0.57562286,0.45426202,-3.8190084,0.30509743,0.36234224,13.325901,2.3148508,7.531213,reggae
reggae.00091.wav_segment_0,0.4597729,0.05486681,2374.4828456365735,2230.4608924469426,4599.823467548077,0.12975135216346154,-175.17851,91.424706,-25.776203,40.394623,7.2916074,10.00224,-4.197554,10.28721,-0.7964751,5.657191,4.4719987,-0.78739524,3.441305,-3.6684377,7.51159,6.2480526,-7.600487,7.38453,-1.212126,-4.7342052,reggae
reggae.00091.wav_segment_1,0.48842257,0.05368329,2382.852149490509,2269.993198722661,4744.427208533654,0.12596153846153846,-177.04796,93.405075,-23.91957,32.329025,1.3261855,10.676122,-0.7083417,10.587018,0.5710583,4.067518,3.1021745,-0.10000188,5.116823,-1.001391,3.9713905,0.79311204,-9.039592,6.411019,-2.3132248,-0.19270343,reggae
reggae.00091.wav_segment_2,0.43058035,0.07330766,2313.4904375688334,2169.855302834621,4587.234825721154,0.11661658653846153,-155.41022,91.57377,-24.952204,43.632523,-4.507417,10.509657,-1.0079199,8.382754,-2.7850866,4.2794666,7.424765,2.2527537,5.8454466,1.206446,6.229843,4.4542785,-6.026915,4.922073,-1.1896759,-0.85033286,reggae
reggae.00091.wav_segment_3,0.40833858,0.07176301,2424.32652482093,2310.4288034329047,4922.490234375,0.11917442908653846,-153.64069,84.943794,-24.816978,24.119738,-1.8819059,19.00946,1.1951919,19.268791,-0.70428586,4.3331275,0.33248222,-0.6912172,9.177237,7.7743835,8.688087,3.2464743,-6.186327,4.453402,1.2870322,2.6857762,reggae
reggae.00091.wav_segment_4,0.39194775,0.070211194,2537.0829313429012,2308.7327104426226,5041.254131610577,0.13924278846153845,-149.45659,81.98753,-18.249,39.20785,-11.026238,13.682683,-0.038778216,8.670912,-1.6798145,0.57987905,3.7776148,2.08073,6.069931,2.397895,6.886127,3.416506,-6.8301477,7.1340113,-1.5299457,-2.2314177,reggae
reggae.00091.wav_segment_5,0.38483378,0.07670664,2055.7968512296407,2081.9662221700764,4098.265474759615,0.10057842548076923,-163.68648,103.75886,-33.64818,26.597757,1.6685143,13.8126335,1.5358781,15.325869,0.105843,4.6083736,1.649548,1.0926065,9.891635,7.2385902,10.161057,0.9695164,-6.7674675,4.331051,1.1627861,3.7100303,reggae
reggae.00091.wav_segment_6,0.30592412,0.08152279,2456.2427552776994,2182.464519403399,4738.2985276442305,0.13920522836538463,-138.84581,83.21665,-32.165146,23.947208,-22.023304,12.835654,4.634329,13.711738,-0.3864102,-0.96265495,2.787852,3.0758,15.319553,1.9493644,2.5465598,6.6002235,-7.475076,-0.7937599,-1.8266469,-1.6446111,reggae
reggae.00091.wav_segment_7,0.3794586,0.0735739,2217.1823007574844,2010.0722492320497,4131.807579627404,0.1296875,-150.38083,99.43944,-40.44876,25.555265,-12.013189,10.974411,1.6623186,5.036124,-8.153196,5.3589597,1.1091205,-3.085561,11.725945,5.4824166,8.739312,9.585002,-7.3294106,1.1176283,0.619766,0.44277924,reggae
reggae.00091.wav_segment_8,0.3258771,0.07954358,2185.1191670654207,2076.296482465963,4346.642690805288,0.1139873798076923,-146.82965,98.61905,-33.783443,25.736328,-22.135576,12.448533,1.4119122,8.334999,-2.3753445,2.4189863,3.0408292,1.1778858,13.454865,4.67427,7.0800867,7.060434,-7.400345,2.790423,1.4332168,-2.4523754,reggae
reggae.00091.wav_segment_9,0.43549007,0.04888761,2205.218037558254,2169.310381905889,4386.644756610577,0.11029897836538462,-191.57365,99.60138,-29.137842,31.770447,-2.7098956,11.956946,4.335424,9.7586155,-4.5087576,5.9752107,7.8319807,-1.9681202,5.348215,2.5662847,5.5979624,6.813254,-5.091165,1.7017318,-3.675561,2.190537,reggae
reggae.00092.wav_segment_0,0.45987028,0.076733634,2224.5847424679873,2123.045865019948,4379.273775540865,0.12311448317307692,-151.20337,99.56354,-30.84506,45.33221,3.940855,12.480202,-6.206804,11.039018,-0.3752017,6.028928,5.4701486,-0.4371653,3.8581107,-4.30639,7.1143255,6.796325,-9.478617,9.067306,-2.2059426,-3.3387563,reggae
reggae.00092.wav_segment_1,0.4870273,0.06879029,2197.3462364159714,2103.5503970504737,4428.717322716346,0.12151066706730769,-158.12444,103.81834,-32.373318,38.172276,-2.068305,13.991136,-2.01585,12.174993,-0.9204385,4.2781096,2.2818353,0.8934097,4.671885,0.18740387,3.4649155,1.998353,-9.904458,7.728353,-2.7716928,-0.025056105,reggae
reggae.00092.wav_segment_2,0.42576632,0.09973687,2148.7719968655147,2042.1509332452588,4315.833646334135,0.11095252403846154,-132.71165,101.53059,-31.901093,47.090816,-8.587034,11.9551115,-1.6729048,8.827952,-2.8611796,3.8344727,7.5998964,2.5948515,5.6506543,1.580041,5.360713,5.6721077,-6.750407,5.4894333,-1.7808772,-0.53337485,reggae
reggae.00092.wav_segment_3,0.40537992,0.09569274,2233.3537744385344,2174.3411884396164,4577.793344350962,0.10932241586538462,-132.23785,94.17661,-32.072475,29.272552,-3.8897784,22.611433,-0.839326,19.812109,-1.3077548,4.2478037,0.5601396,-1.4184436,9.621018,6.905048,9.328952,3.6875534,-6.4808807,5.009022,0.38547045,2.858122,reggae
reggae.00092.wav_segment_4,0.3923125,0.09292691,2424.220043309817,2179.5918098791108,4782.938514122596,0.14200345552884616,-128.599,89.51408,-25.1256,44.46472,-15.471893,16.028193,-1.5731369,10.350445,-2.1816654,0.9816654,3.1020033,2.086821,6.6297226,2.3423233,5.587305,4.4891605,-7.814013,8.327772,-1.9295611,-2.0469835,reggae
reggae.00092.wav_segment_5,0.39199767,0.10265673,1929.2744567068094,1965.2892463484127,3907.613807091346,0.09618013822115384,-140.37532,112.09441,-38.667114,30.599072,-0.5913006,15.752304,0.39268553,15.8170595,-0.10712873,4.66188,3.4350753,0.3163411,10.86165,6.378223,10.104526,1.0620192,-7.3927107,4.9393687,0.718701,4.7803497,reggae
reggae.00092.wav_segment_6,0.2927817,0.108571246,2305.4577083720783,2059.4576955094326,4462.010967548077,0.13539287860576923,-118.10366,92.14906,-38.790882,29.135548,-24.490953,15.131704,3.6795237,14.273214,0.2458127,-1.87069,2.7585883,3.4340436,15.687748,3.0895147,1.747761,7.5934734,-8.500364,1.1174427,-2.7222328,-0.7591877,reggae
reggae.00092.wav_segment_7,0.37985453,0.10058519,2125.152589553022,1908.4919323345885,3930.6377704326924,0.12918795072115385,-127.38444,106.16698,-46.5988,29.38849,-15.004081,11.686771,1.3293133,5.715688,-8.386895,5.703537,2.9580843,-4.0580425,12.919869,4.499831,8.553683,10.725216,-8.715088,2.0646324,0.25329092,0.88081855,reggae
reggae.00092.wav_segment_8,0.31450948,0.10591569,2073.664193199236,1965.772187277065,4116.734337439904,0.11124549278846153,-125.24084,106.88627,-40.79924,29.67582,-23.958956,13.972341,1.1058813,6.804484,-1.1639531,0.26357645,4.7062593,0.4570445,15.053171,4.8715315,6.413515,7.403832,-9.038571,4.795583,0.027460538,-0.6446205,reggae
reggae.00092.wav_segment_9,0.45210445,0.06434995,2065.314332447083,2050.7530906384527,4182.659067007212,0.10741436298076923,-169.1997,108.19901,-35.044544,36.711018,-5.1046453,13.536776,3.5336354,10.227013,-4.054551,5.9734035,9.076383,-2.237121,5.086664,2.3180468,4.510572,7.9239297,-5.358472,3.2784102,-4.784192,3.198799,reggae
reggae.00093.wav_segment_0,0.35333994,0.105030544,2238.255988455834,2690.296990599888,4996.6969651442305,0.08721454326923077,-154.2253,108.8067,2.3229833,5.378256,30.239008,0.9479391,9.508066,-9.606841,-0.16584648,10.857484,-2.8146439,-1.3441658,3.560768,3.1153293,-4.0014415,2.9137886,-0.88022804,-7.7966924,2.6788733,-6.516788,reggae
reggae.00093.wav_segment_1,0.3961917,0.10311979,2111.9079638230373,2753.3317855044734,4984.025503305288,0.07170597956730769,-174.70857,109.85366,9.565089,12.264036,41.508728,-4.2884307,11.299356,-1.8832583,0.055704206,12.061535,0.23433256,1.6353307,-1.3160452,3.259919,-0.2702486,-2.627409,-1.9931246,-5.8121305,2.692395,-0.1178495,reggae
reggae.00093.wav_segment_2,0.39340672,0.08049584,2064.7781825512807,2587.881322058887,4576.219764122596,0.08075420673076923,-176.58942,114.20577,-4.0704594,8.812934,36.657978,-7.901063,13.130074,5.186821,0.55056083,13.359765,-8.5571995,-3.1282337,1.0948037,-2.7054,-2.833604,-9.717967,-4.6769767,-0.9660094,1.1601745,2.8799312,reggae
reggae.00093.wav_segment_3,0.39210212,0.12429322,2294.0248020624867,2614.5888059352437,4950.069298377404,0.10320387620192308,-96.38075,107.2808,-15.21505,8.459957,22.367924,-13.230978,11.264699,-4.5009475,-1.2961456,15.4791565,-4.774675,3.7099233,3.836609,2.9967005,3.4855835,-0.4783972,-4.9178963,-0.59078467,0.71414727,-4.8382144,reggae
reggae.00093.wav_segment_4,0.4170976,0.12707907,1946.5896231240033,2296.762206772263,4063.8951697716348,0.08878079927884615,-128.63585,122.40738,-21.016008,10.932265,23.30074,-11.957497,21.813128,-6.155177,2.4520893,20.228678,-2.792443,-2.1420815,1.1840785,4.133388,-0.43747407,-2.8600073,-3.1689851,-3.634867,-1.7627261,-6.2436886,reggae
reggae.00093.wav_segment_5,0.36679566,0.13031754,2381.352238440057,2561.2862178321843,4908.49365234375,0.11464468149038462,-92.17045,103.95263,-20.251543,4.9934163,13.126301,-21.138353,16.655472,-9.758558,-11.882721,13.66986,-5.1488113,5.2687917,2.7067072,-1.1142175,1.0828671,-5.0996575,-7.4236283,-0.5809691,-2.9228725,-2.1076155,reggae
reggae.00093.wav_segment_6,0.38882437,0.11156246,1852.1407200359408,2148.6392764630746,3863.3051006610576,0.08834134615384616,-138.83954,121.35652,-9.372859,22.64549,5.8355694,-7.7117453,11.020803,0.24427162,-8.376885,11.83645,0.49967828,-0.74796927,2.3393543,-1.612925,-5.379723,-1.3314075,-4.2250757,-2.6992018,1.1145535,-4.920041,reggae
reggae.00093.wav_segment_7,0.3119812,0.0864459,2078.1762090817415,2604.0122898771992,4635.850172776442,0.07774564302884615,-187.94351,112.14578,3.6251888,7.5217023,27.911272,-8.168647,10.924586,3.4760845,-2.26673,7.409974,-8.198953,-3.6445928,2.860976,3.1906471,5.016877,-5.6945906,-3.7200937,-7.215364,-5.328575,-2.5827496,reggae
reggae.00093.wav_segment_8,0.3713179,0.11547165,2125.066790891658,2471.997830716152,4596.841947115385,0.09541766826923077,-131.07156,115.18398,-12.810455,4.7813525,13.540747,-17.019753,14.48927,-1.2826548,-5.831841,12.204634,-1.7567422,-3.0469794,3.3007245,1.1719508,-0.45039633,-2.3805041,-2.4210594,-4.2662625,-2.3587065,-6.3965435,reggae
reggae.00093.wav_segment_9,0.32286376,0.08128922,2000.2570906259687,2554.871433837211,4454.391526442308,0.07615685096153846,-199.39445,118.71382,4.556706,3.9344246,31.331482,-8.023198,11.386932,4.0809193,-1.0947537,6.0239983,-8.598939,-6.200904,-0.18241028,1.8185989,4.2818646,-3.456774,-2.3312302,-5.293578,-1.0329249,0.82151395,reggae
reggae.00094.wav_segment_0,0.35263297,0.12155342,2088.250217957803,2127.806195674181,4005.7555213341348,0.10343674879807692,-111.12527,112.01005,-23.464539,19.285818,11.140717,9.68646,-1.3209078,6.0568614,0.7256844,2.6356037,-13.463067,2.7170014,2.4213486,-5.7690005,-5.2081733,-0.55876946,-6.3294005,-0.33460933,-6.7392025,-6.2200766,reggae
reggae.00094.wav_segment_1,0.40585974,0.12168558,1691.7461648708415,1932.882024478202,3152.2952974759614,0.07621694711538461,-116.52042,122.866425,-28.865469,22.902472,13.08315,11.315738,-3.6890357,2.3312566,-1.5373882,6.364115,-6.8678265,2.153148,1.5270586,-7.022489,-5.512427,2.7422113,-5.90553,-0.27826342,-3.5856054,-6.4579277,reggae
reggae.00094.wav_segment_2,0.3776973,0.12471824,2107.4708260906414,2165.6305821791057,4013.5406024639424,0.1004169170673077,-96.78174,105.69716,-25.243326,23.147131,12.004658,5.2411237,-3.9660242,0.44040918,-1.0120343,8.2891655,-8.731737,4.5837893,3.818279,-8.101589,-2.0020192,-0.16878346,-6.6776347,1.9181441,-6.5773163,-10.6470175,reggae
reggae.00094.wav_segment_3,0.3661888,0.12745012,1951.623860445058,2077.51531270658,3630.6636868990386,0.0889423076923077,-102.210304,109.366585,-25.285532,24.911264,11.468378,3.7969565,-5.265846,5.3448195,1.9054515,5.6770225,-9.279869,4.6530013,3.968937,-7.0517335,-1.2565162,-3.7110987,-6.7390356,-0.17767012,-6.8876314,-8.565841,reggae
reggae.00094.wav_segment_4,0.3727723,0.12777488,1783.4076222428303,2019.5635712906262,3381.2926307091348,0.07580378605769231,-116.961945,118.14839,-21.995813,22.717796,9.733918,11.531582,-2.2776933,5.5448647,-0.86736304,4.834852,-7.7579503,4.07992,2.9615808,-6.545395,-4.510226,-0.14901304,-4.1101556,-1.7144961,-6.1808815,-5.8392324,reggae
reggae.00094.wav_segment_5,0.36502466,0.13112037,2269.9440304596337,2255.0139767273063,4272.932880108173,0.11353290264423077,-91.88178,99.54059,-21.680626,19.276258,17.180492,9.960401,-6.6160827,-0.061327774,0.9883349,2.3984685,-10.587682,2.8867774,0.743695,-6.408329,-4.2449074,-2.412567,-4.187313,-0.0022329183,-8.378273,-8.351833,reggae
reggae.00094.wav_segment_6,0.3418609,0.14967252,1964.547963922902,2097.3593873725963,3632.6513671875,0.08765399639423077,-90.76409,106.044556,-26.03626,24.41999,7.8900146,6.0553055,1.8924628,3.1068878,-1.0663859,3.719319,-9.997248,5.1365113,1.2246971,-6.3482704,-0.58228207,-0.87167126,-3.5171316,-0.0137330275,-8.68857,-8.9496,reggae
reggae.00094.wav_segment_7,0.36327034,0.14054817,2364.2525012327437,2392.411176180895,4589.056865985577,0.11217698317307692,-80.357765,94.31065,-18.270346,19.22566,18.148762,4.012738,-8.097202,2.3343892,1.9084916,1.7520205,-12.079752,4.985001,4.153172,-6.517752,-3.2511811,-2.6962569,-4.0966554,0.58867246,-9.107557,-8.324713,reggae
reggae.00094.wav_segment_8,0.35541758,0.14476325,2187.517046976318,2289.549334375237,4376.789175180288,0.10404146634615384,-87.06153,104.34084,-19.563702,16.896894,12.686714,7.01015,-0.5037208,4.856253,2.0288754,3.4622815,-9.254374,7.085926,2.7582614,-5.8682704,-2.9558895,-2.001381,-4.3414845,0.21199475,-9.927059,-7.241918,reggae
reggae.00094.wav_segment_9,0.38111925,0.15006135,1787.8155682336885,1931.2652234642785,3234.369929387019,0.08536658653846153,-86.95045,117.5921,-37.773083,20.04014,12.198163,8.983381,-3.008258,5.255869,3.8039129,2.7925003,-8.515832,4.313312,1.3416595,-6.175265,-1.7064456,-0.8352118,-1.9856708,-1.5182195,-8.040779,-6.219389,reggae
reggae.00095.wav_segment_0,0.4711734,0.14755605,2579.3226077745658,2768.9269419936727,5704.973707932692,0.09952298677884615,-79.689095,80.388855,14.34666,28.62455,0.29415506,6.8383017,0.42829013,2.23547,2.7638984,2.5462792,-1.2310737,-0.24069594,-4.0843425,-7.574734,-4.665497,-7.3476396,-8.610741,-1.7581308,-3.6998699,-4.6048937,reggae
reggae.00095.wav_segment_1,0.46059734,0.15526824,2594.195252036986,2739.876088753768,5535.772423377404,0.10224609375,-65.75952,80.19737,9.164532,30.187819,1.3639544,4.85999,0.3737584,-0.2050712,1.6336039,2.855026,-4.183029,-1.3492578,-3.7509532,-7.454024,-3.5055428,-7.8440514,-10.593425,0.21090369,-2.7630484,-7.9481406,reggae
reggae.00095.wav_segment_2,0.41687825,0.1484056,2391.505766962056,2720.797680673905,5458.7498121995195,0.08011192908653846,-84.0057,82.82404,12.041545,30.68886,-0.2993018,6.910692,-0.9199859,1.4185838,1.7596283,-2.5147202,-3.297974,1.2627558,-1.8645107,-5.7119966,-5.899093,-8.7313175,-10.442651,-4.620474,-3.748807,-5.449979,reggae
reggae.00095.wav_segment_3,0.4277558,0.15986733,2637.3420926401877,2773.5262650246636,5708.286508413462,0.10433819110576924,-69.85013,80.56464,11.107697,28.729404,1.6094307,5.0450683,0.38619033,-0.08876616,2.7271307,0.35460287,-1.1068717,-1.1342666,-4.9085293,-5.6323776,-3.4606395,-6.141767,-8.715229,-2.4500775,-6.2142053,-6.42949,reggae
reggae.00095.wav_segment_4,0.3876489,0.1703392,2510.2909966028224,2708.7271727101315,5420.155686598558,0.09766751802884616,-67.64423,80.87295,10.503632,33.92606,-0.057734035,1.5906295,-1.8188773,-1.0496861,3.0382352,-1.9893353,-2.88358,0.24621253,-1.7986209,-8.554883,-4.7640743,-8.450415,-10.586965,-1.1144876,-7.2259483,-8.147569,reggae
reggae.00095.wav_segment_5,0.42945462,0.15756786,2603.2007057418814,2841.214293644408,5852.476149338942,0.09980844350961539,-74.186035,80.59998,16.728008,25.69177,1.5568697,5.159153,-2.2385023,0.3165039,4.2073774,-0.042225383,-1.7820848,-2.9266968,-5.3806887,-6.366486,-3.4276743,-4.2112346,-8.450314,-3.275709,-8.816843,-8.355361,reggae
reggae.00095.wav_segment_6,0.40733346,0.17441925,2536.1430822041334,2717.443764193132,5407.732684795673,0.10512319711538462,-61.08008,82.05123,9.482716,29.400925,-0.6449714,2.1637385,1.0098219,-2.034647,3.7964504,1.3476843,-3.3155744,-0.34535977,-2.8945012,-7.540006,-3.1260643,-5.265065,-8.656337,-1.5476809,-7.8040524,-6.59965,reggae
reggae.00095.wav_segment_7,0.45226914,0.14814824,2681.179862134053,2909.6669241178856,6135.223670372596,0.09893704927884615,-79.17637,75.92525,18.97734,26.674545,0.81606716,5.7341495,-4.1446366,1.0790807,4.4914284,0.1769833,-3.635098,-0.26043046,-3.5497074,-7.139454,-5.083524,-7.5000453,-8.946255,-3.8905184,-7.2323823,-8.453662,reggae
reggae.00095.wav_segment_8,0.40090427,0.17714776,2718.1262733331564,2831.5025686705335,5898.9381760817305,0.10561147836538462,-60.29886,75.065544,14.190475,31.083542,-0.6784656,1.8061903,1.9690124,1.8572588,1.7419368,0.67452663,-2.1452656,0.413364,-1.02159,-5.6527863,-3.7105224,-5.130197,-8.507204,-2.0750952,-6.4789376,-8.652665,reggae
reggae.00095.wav_segment_9,0.43367544,0.17533445,2892.9802427537275,2853.8974823246604,6019.192833533654,0.12926682692307692,-52.81067,74.18911,14.588146,28.91158,-1.0454254,1.6194028,0.7419258,-1.3656269,2.0424786,2.8407147,-4.1203766,-0.76367456,-2.4064674,-9.981772,-6.1686172,-7.1393557,-9.893093,-2.6529517,-5.159633,-8.45643,reggae
reggae.00096.wav_segment_0,0.43155286,0.1654228,1526.3929036691954,1523.7123891727838,2929.3438251201924,0.07534930889423076,-182.93446,115.456406,-45.38568,73.463135,6.0539417,16.792664,16.499939,6.560746,7.0817027,4.1412797,9.535185,8.810852,3.6066575,1.4822557,0.9452458,-1.3529701,-1.2187253,1.2556041,-1.7113945,-3.626206,reggae
reggae.00096.wav_segment_1,0.3924943,0.17108618,1562.614302372446,1565.353802094918,3098.8763897235576,0.07287409855769231,-158.69165,122.75684,-44.724266,67.100914,3.7529743,14.8703785,10.821821,1.5864468,6.783429,8.080456,6.994872,9.268909,-1.2978894,-2.3787715,3.9896555,-3.9629028,-3.4349873,0.24401362,-4.308602,-3.9995005,reggae
reggae.00096.wav_segment_2,0.4231417,0.15655714,1933.4888248388088,1719.382887828422,3647.641789362981,0.09661207932692308,-149.56108,102.95368,-43.20592,69.267334,-2.4972675,20.518461,9.262251,5.9867096,2.4823246,4.829326,8.304168,6.4604154,1.5821829,1.8767539,-0.6132809,-4.701052,-1.3499439,-2.0649219,-5.420656,-3.6475286,reggae
reggae.00096.wav_segment_3,0.40668264,0.17024013,1495.7982280508263,1593.5915159761983,3071.2145057091348,0.060036057692307694,-177.83534,120.491196,-36.363407,71.73472,3.4367764,20.255367,10.985013,4.11345,3.1195157,1.7435211,7.929064,7.1159353,4.9203467,2.7853718,-0.027308302,-2.396483,1.3730065,-0.5181709,-4.4078097,-5.0785766,reggae
reggae.00096.wav_segment_4,0.45058203,0.15449734,1599.0095985546461,1538.5906925843362,3131.590294471154,0.08396183894230769,-164.47258,121.92636,-54.148045,69.375435,1.7049129,13.396039,14.78072,5.97258,10.52404,5.6990943,8.215696,7.2919583,5.1364923,5.004262,0.77646166,-4.953801,-3.5997248,-0.49673966,-2.7202976,-2.6120455,reggae
reggae.00096.wav_segment_5,0.39946556,0.16549107,1686.871949367149,1663.2133375863937,3374.8326697716348,0.06953876201923077,-149.40994,117.26576,-46.767452,72.02564,3.4934678,14.3025,6.996546,-2.0613964,2.8029397,6.917506,2.7763765,9.891425,2.8202891,2.582742,3.7005584,-3.0099642,-1.2944324,-0.1971913,-7.6923294,-7.9826894,reggae
reggae.00096.wav_segment_6,0.43056947,0.15496327,1507.427153170682,1521.5971887386788,2842.1343524639424,0.08069411057692308,-194.27007,114.2363,-34.21091,70.17113,6.700105,16.396263,14.9414215,7.0085382,5.6464114,2.091517,9.510431,7.8423557,4.467914,2.5497484,-1.5988803,-4.8089576,-3.5451586,-2.2395508,-4.634551,-3.6415489,reggae
reggae.00096.wav_segment_7,0.42957744,0.17557909,1497.1505513848244,1548.7536067043497,3042.8072415865386,0.06747295673076924,-169.3232,126.394485,-36.37585,71.30269,-0.00855795,13.531006,17.637657,4.860183,4.1874504,6.653371,4.276967,7.7545996,3.352153,0.6760306,2.068411,-2.204337,-1.5686318,-1.4367332,-6.649481,-5.19729,reggae
